"i","j","id","sc","bx1","bx2","bx3","year","eventid","x1","x2","x3","x4","error","y","ratio","y_mean","x1_mean","x2_mean","x3_mean","x4_mean","y_within","x1_within","x2_within","x3_within","x4_within"
1,4,4,4.27892435387168,1.052978515625,1.08333333333333,1.5,2,904,0.695893046055957,-0.651575154225163,0.144342755928073,0.705001507308195,-0.0856082402816622,4.43671759040796,1.03687684648912,4.45834096522174,0.12396085002016,0.0931661422727975,0.0970135308503925,0.355903794347065,-0.021623374813772,0.571932196035797,-0.74474129649796,0.0473292250776808,0.349097712961129
1,4,4,4.27892435387168,1.052978515625,1.08333333333333,1.5,3,1804,-0.262539211448871,0.308826622140505,-0.60561163989754,0.126108740164151,0.0422926512349967,3.47091357008112,0.811164975828692,4.45834096522174,0.12396085002016,0.0931661422727975,0.0970135308503925,0.355903794347065,-0.987427395140613,-0.386500061469031,0.215660479867707,-0.702625170747933,-0.229795054182914
1,5,5,5.44081238596938,1.06385803222656,1.1,1.5,1,5,0.640060835351115,0.296926031153835,-0.227174955596891,-0.229924986381625,-0.234343445640581,5.8732590020046,1.07948199374608,6.55534007509716,0.221972122437698,0.313843356120353,0.436116859917352,-0.151904765908577,-0.68208107309256,0.418088712913418,-0.0169173249665179,-0.663291815514244,-0.0780202204730481
1,5,5,5.44081238596938,1.06385803222656,1.1,1.5,2,905,0.155748799127902,0.0425183300322907,0.471181302837181,0.472732054922051,-0.421085405003889,5.93896370921864,1.09155826150776,6.55534007509716,0.221972122437698,0.313843356120353,0.436116859917352,-0.151904765908577,-0.616376365878524,-0.0662233233097956,-0.271325026088062,0.0350644429198287,0.624636820830628
1,5,5,5.44081238596938,1.06385803222656,1.1,1.5,3,1805,-0.129893267165924,0.602085707174932,1.06434423251177,-0.698521366266157,0.292362497045412,7.85379751406825,1.44349721271798,6.55534007509716,0.221972122437698,0.313843356120353,0.436116859917352,-0.151904765908577,1.29845743897108,-0.351865389603622,0.28824235105458,0.628227372594415,-0.54661660035758
1,6,6,6.6420827448051,1.07379150390625,1.11666666666667,1.5,1,6,0.278163436486846,0.543371729871626,0.307299556004706,0.282483527851718,0.542081863743071,8.55056857570882,1.28733243836753,7.55939936077727,0.311302701206948,0.237718256902933,0.354655936148166,0.201474017433962,0.99116921493155,-0.0331392647201019,0.305653472968693,-0.0473563801434604,0.0810095104177561
1,6,6,6.6420827448051,1.07379150390625,1.11666666666667,1.5,2,906,1.26062360844844,-0.162016983207557,-0.100697974506862,-0.275363130856188,-1.00689007457074,6.65687366426787,1.00222684962399,7.55939936077727,0.311302701206948,0.237718256902933,0.354655936148166,0.201474017433962,-0.902525696509398,0.949320907241495,-0.399735240110491,-0.455353910655028,-0.47683714829015
1,6,6,6.6420827448051,1.07379150390625,1.11666666666667,1.5,3,1806,-0.604878941314445,0.331800024044731,0.857366226946655,0.597301655306356,-0.178372401644654,7.47075584235512,1.12476103195163,7.55939936077727,0.311302701206948,0.237718256902933,0.354655936148166,0.201474017433962,-0.0886435184221517,-0.916181642521393,0.0940817671417978,0.502710290798489,0.395827637872394
1,7,7,7.88407029881404,1.08277893066406,1.13333333333333,1.5,1,7,0.309058940029817,1.35820342276255,0.614809922356117,0.819788675953152,-0.29373760714084,10.3864872962693,1.31740165962645,8.49525129580607,0.220400003429711,0.32856170704801,0.306009538514466,1.19254751394354,1.89123600046318,0.0886589366001062,1.02964171571454,0.308800383841652,-0.372758837990389
1,7,7,7.88407029881404,1.08277893066406,1.13333333333333,1.5,2,907,0.0144609647817811,-0.208044535695796,-0.0511334875072634,1.37914852299837,-0.39536287051126,7.19188141790277,0.912204121135831,8.49525129580607,0.220400003429711,0.32856170704801,0.306009538514466,1.19254751394354,-1.3033698779033,-0.20593903864793,-0.536606242743805,-0.357143026021729,0.186601009054829
1,7,7,7.88407029881404,1.08277893066406,1.13333333333333,1.5,3,1807,0.337680105477534,-0.164473765922724,0.354352180694543,1.3787053428791,-0.687442698746074,7.90738517324619,1.00295721290507,8.49525129580607,0.220400003429711,0.32856170704801,0.306009538514466,1.19254751394354,-0.587866122559883,0.117280102047823,-0.493035472970733,0.0483426421800773,0.18615782893556
1,8,8,9.16815516194857,1.0908203125,1.15,1.5,1,8,-0.0857580978373432,0.219274000688573,0.658093062300822,0.897058568291186,-0.181142189584494,10.1327709915248,1.10521373302884,11.3007555550932,0.729572037009915,0.334101788382855,0.457411706232864,0.852103814278551,-1.1679845635684,-0.815330134847258,-0.114827787694282,0.200681356067958,0.0449547540126354
1,8,8,9.16815516194857,1.0908203125,1.15,1.5,2,908,0.926516794871913,0.177914865648669,0.410536249758982,0.877946568368126,0.668573262424048,11.6677982342257,1.2726440628592,11.3007555550932,0.729572037009915,0.334101788382855,0.457411706232864,0.852103814278551,0.367042679132503,0.196944757861998,-0.156186922734186,-0.0468754564738825,0.0258427540895746
1,8,8,9.16815516194857,1.0908203125,1.15,1.5,3,1808,1.34795741399517,0.605116498811323,0.303605806638789,0.781306306176341,0.311870266418449,12.1016974395291,1.31997083663635,11.3007555550932,0.729572037009915,0.334101788382855,0.457411706232864,0.852103814278551,0.800941884435899,0.61838537698526,0.271014710428469,-0.153805899594075,-0.07079750810221
1,9,9,10.4957642272801,1.09791564941406,1.16666666666667,1.5,1,9,-0.980737626519986,0.564145448966227,0.163365305691138,-0.067620644160254,-0.207968171503554,10.1142465166483,0.963650316225652,11.6278176729403,0.475082025495257,0.346397960045707,0.317019568734474,0.443207696351608,-1.51357115629191,-1.45581965201524,0.217747488920519,-0.153654263043336,-0.510828340511862
1,9,9,10.4957642272801,1.09791564941406,1.16666666666667,1.5,2,909,0.781000027001489,0.517369126938457,0.257794504558464,0.474428647098901,0.0607774196502774,12.4043028703673,1.18183894014375,11.6278176729403,0.475082025495257,0.346397960045707,0.317019568734474,0.443207696351608,0.77648519742708,0.305918001506232,0.17097116689275,-0.0592250641760098,0.0312209507472926
1,9,9,10.4957642272801,1.09791564941406,1.16666666666667,1.5,3,1809,1.62498367600427,-0.042320695767562,0.529898895953819,0.922815086116178,-0.660429802271051,12.3649036318051,1.17808511739115,11.6278176729403,0.475082025495257,0.346397960045707,0.317019568734474,0.443207696351608,0.737085958864833,1.14990165050901,-0.388718655813269,0.212879327219346,0.47960738976457
1,10,10,11.8683727525827,1.10406494140625,1.18333333333333,1.5,1,10,0.29683147122851,0.682187581387292,1.29706016919337,0.201071322039177,0.854560978555616,15.8035005104594,1.33156422029468,14.5241457262342,0.638487000978299,0.394121661399603,0.647134614536126,0.411169683243286,1.27935478422527,-0.341655529749789,0.288065919987689,0.649925554657247,-0.210098361204109
1,10,10,11.8683727525827,1.10406494140625,1.18333333333333,1.5,2,910,0.931118693739158,0.0766021923066459,0.672184877255,0.372658293094848,0.492577962383156,14.4878894644566,1.22071405798271,14.5241457262342,0.638487000978299,0.394121661399603,0.647134614536126,0.411169683243286,-0.0362562617775666,0.292631692760859,-0.317519469092957,0.0250502627188736,-0.0385113901484378
1,10,10,11.8683727525827,1.10406494140625,1.18333333333333,1.5,3,1810,0.687510837967229,0.423575210504871,-0.0278412028399949,0.659779434595833,0.194148976663221,13.2810472037865,1.11902848694202,14.5241457262342,0.638487000978299,0.394121661399603,0.647134614536126,0.411169683243286,-1.2430985224477,0.0490238369889295,0.0294535491052678,-0.674975817376121,0.248609751352547
1,11,11,13.2875059996601,1.10926818847656,1.2,1.5,1,11,0.28447840183197,0.862455561359944,1.75674602859662,0.60374323591113,1.09423865807421,18.367373215722,1.38230403931271,17.1040858201368,0.866306356863037,0.842566229588695,0.920983110261524,0.480481766295155,1.26328739558527,-0.581827955031067,0.0198893317712491,0.835762918335094,0.123261469615975
1,11,11,13.2875059996601,1.10926818847656,1.2,1.5,2,911,0.98461260061811,0.510977185938768,-0.0267084255928255,-0.035524642584505,0.29672898907885,15.2495444093151,1.14766039689504,17.1040858201368,0.866306356863037,0.842566229588695,0.920983110261524,0.480481766295155,-1.85454141082167,0.118306243755073,-0.331589043649927,-0.94769153585435,-0.51600640887966
1,11,11,13.2875059996601,1.10926818847656,1.2,1.5,3,1811,1.32982806813903,1.15426594146737,1.03291172778078,0.87322670555884,-0.00178885784883013,17.6953398353732,1.33172770238642,17.1040858201368,0.866306356863037,0.842566229588695,0.920983110261524,0.480481766295155,0.591254015236402,0.463521711275995,0.311699711878678,0.111928617519255,0.392744939263685
1,12,12,14.7547409292381,1.113525390625,1.21666666666667,1.5,1,12,0.883761978292252,1.24320587818519,0.509552274054631,1.41396447236339,0.535037176032291,18.5507650702417,1.25727487586593,17.9634468926795,0.653230342592933,1.18259148816364,0.458277609717108,0.995579684765618,0.587318177562214,0.230531635699319,0.0606143900215537,0.0512746643375221,0.418384787597772
1,12,12,14.7547409292381,1.113525390625,1.21666666666667,1.5,2,912,0.693224804894391,1.12956160172153,0.212728071333534,0.619118002061749,0.324692694394004,17.5447491010546,1.18909231854338,17.9634468926795,0.653230342592933,1.18259148816364,0.458277609717108,0.995579684765618,-0.41869779162494,0.0399944623014581,-0.0530298864421062,-0.245549538383575,-0.376461682703869
1,12,12,14.7547409292381,1.113525390625,1.21666666666667,1.5,3,1812,0.382704244592156,1.17500698458419,0.652552483763161,0.953656579871715,0.205514127161972,17.7948265067423,1.20604127121472,17.9634468926795,0.653230342592933,1.18259148816364,0.458277609717108,0.995579684765618,-0.16862038593727,-0.270526098000777,-0.00758450357944729,0.194274874046053,-0.041923104893903
1,13,13,16.2717079533052,1.11683654785156,1.23333333333333,1.5,1,13,1.02428469495481,0.905195222937577,1.05936990713608,0.780163550293547,1.07207651627378,21.1932053546367,1.30245733364036,20.1868032963326,0.920327150303514,0.845729953121222,0.877842284560778,0.794179023258401,1.00640205830406,0.103957544651292,0.0594652698163547,0.1815276225753,-0.0140154729648547
1,13,13,16.2717079533052,1.11683654785156,1.23333333333333,1.5,2,913,1.34378277690237,1.16226054654354,0.838037847100755,0.460293758092532,-0.0463679115320485,20.4166372041127,1.25473227903931,20.1868032963326,0.920327150303514,0.845729953121222,0.877842284560778,0.794179023258401,0.229833907780115,0.423455626598852,0.316530593422317,-0.0398044374600228,-0.333885265165869
1,13,13,16.2717079533052,1.11683654785156,1.23333333333333,1.5,3,1813,0.39291397905337,0.46973408988255,0.736119099445501,1.14207976138912,0.556521324951198,18.9505673302484,1.16463295584156,20.1868032963326,0.920327150303514,0.845729953121222,0.877842284560778,0.794179023258401,-1.23623596608418,-0.527413171250144,-0.375995863238672,-0.141723185115277,0.347900738130724
1,14,14,17.8400927468495,1.11920166015625,1.25,1.5,1,14,0.244760096842027,1.00085565351148,1.00802638572597,0.372769367100455,1.25098306400421,22.1281208630576,1.24035907083305,22.1046853494,0.65003982970437,0.768817649547604,1.24834374169238,0.416528956221858,0.0234355136575815,-0.405279732862342,0.232038003963875,-0.240317355966417,-0.043759589121403
1,14,14,17.8400927468495,1.11920166015625,1.25,1.5,2,914,0.847380331421248,0.649299918232886,1.27661109751987,0.202904561326912,0.290625989788402,21.8056497544192,1.2222834300158,22.1046853494,0.65003982970437,0.768817649547604,1.24834374169238,0.416528956221858,-0.299035594980793,0.197340501716878,-0.119517731314718,0.0282673558274869,-0.213624394894946
1,14,14,17.8400927468495,1.11920166015625,1.25,1.5,3,1814,0.857979060849834,0.656297376898446,1.46039374183131,0.673912940238207,0.568978760721279,22.3802854307232,1.25449378253235,22.1046853494,0.65003982970437,0.768817649547604,1.24834374169238,0.416528956221858,0.275600081323212,0.207939231145464,-0.112520272649157,0.21205000013893,0.257383984016349
1,15,15,19.4616381210038,1.12062072753906,1.26666666666667,1.5,1,15,1.00772445048192,1.37854341323201,0.3166325339143,0.517089930483369,-0.317387969625739,22.4946308492014,1.15584467809646,22.4496153838363,0.588442134572806,1.11706491963174,0.833172856258748,1.07217674306797,0.0450154653651254,0.419282315909111,0.261478493600272,-0.516540322344448,-0.555086812584601
1,15,15,19.4616381210038,1.12062072753906,1.26666666666667,1.5,2,915,0.0764833436717793,0.707028412615738,1.26955328164464,1.16189883693142,-0.330462454678445,22.016783731669,1.13129139462868,22.4496153838363,0.588442134572806,1.11706491963174,0.833172856258748,1.07217674306797,-0.432831652167213,-0.511958790901026,-0.410036507016004,0.436380425385892,0.0897220938634524
1,15,15,19.4616381210038,1.12062072753906,1.26666666666667,1.5,3,1815,0.681118609564721,1.26562293304747,0.913332753217304,1.53754146178912,-0.360603693842397,22.8374315706383,1.17345885421594,22.4496153838363,0.588442134572806,1.11706491963174,0.833172856258748,1.07217674306797,0.387816186802088,0.0926764749919153,0.148558013415731,0.0801598969585561,0.465364718721149
1,16,16,21.1381459596826,1.12109375,1.28333333333333,1.5,1,16,0.650388059348107,0.331327778250236,1.26102822140224,0.582459437441568,0.124319754363905,24.3083580166474,1.14997588071402,23.9350912289989,0.622558600930941,0.769022727561018,0.948632286511397,0.827234804428147,0.373266787648571,0.0278294584171656,-0.437694949310782,0.312395934890839,-0.244775366986579
1,16,16,21.1381459596826,1.12109375,1.28333333333333,1.5,2,916,0.60180491584775,1.74130341059922,1.21962133745762,1.08667102668332,-0.552457454458698,25.3244729515555,1.19804608218042,23.9350912289989,0.622558600930941,0.769022727561018,0.948632286511397,0.827234804428147,1.38938172255663,-0.0207536850831915,0.972280683038199,0.270989050946221,0.259436222255174
1,16,16,21.1381459596826,1.12109375,1.28333333333333,1.5,3,1816,0.615482827596967,0.234436993833601,0.365247300674337,0.812573949159552,-0.504448951904834,22.1724427187937,1.04893034427351,23.9350912289989,0.622558600930941,0.769022727561018,0.948632286511397,0.827234804428147,-1.7626485102052,-0.00707577333397413,-0.534585733727417,-0.58338498583706,-0.0146608552685952
1,17,17,22.8714792218598,1.12062072753906,1.3,1.5,1,17,1.89900049727191,1.49458359388061,0.883700729231574,0.830146174882636,-0.277918396737094,27.9901299098647,1.22380059629518,26.9072937418627,1.11506929165563,0.837928579042455,1.00014435186821,1.10733711672071,1.08283616800196,0.783931205616282,0.656655014838152,-0.11644362263664,-0.277190941838076
1,17,17,22.8714792218598,1.12062072753906,1.3,1.5,2,917,1.14075158989273,0.488008356224273,1.84550265839317,1.6595644298769,0.67244516829921,28.2249391174472,1.23406705983716,26.9072937418627,1.11506929165563,0.837928579042455,1.00014435186821,1.10733711672071,1.31764537558447,0.0256822982371019,-0.349920222818182,0.84535830652496,0.552227313156189
1,17,17,22.8714792218598,1.12062072753906,1.3,1.5,3,1817,0.305455787802246,0.531193787022485,0.271229667979894,0.8323007454026,0.19563646415951,24.5068121982763,1.07150097116821,26.9072937418627,1.11506929165563,0.837928579042455,1.00014435186821,1.10733711672071,-2.40048154358644,-0.809613503853384,-0.30673479201997,-0.72891468388832,-0.275036371318113
1,18,18,24.6635640117153,1.11920166015625,1.31666666666667,1.5,1,18,1.09737376060581,0.709574880923034,1.37137138024511,1.50537914216836,0.218753557104551,29.1018307670847,1.17995236833011,29.4220184338863,1.17182772059817,1.27314948152526,1.0167407430795,1.35536594044075,-0.320187666801594,-0.0744539599923524,-0.563574600602224,0.354630637165604,0.150013201727605
1,18,18,24.6635640117153,1.11920166015625,1.31666666666667,1.5,2,918,1.63147284739144,1.18265607133592,1.56569321414222,1.62332852514969,0.0457978648111143,30.441012644299,1.23425035529494,29.4220184338863,1.17182772059817,1.27314948152526,1.0167407430795,1.35536594044075,1.01899421041268,0.459645126793269,-0.0904934101893382,0.548952471062716,0.267962584708934
1,18,18,24.6635640117153,1.11920166015625,1.31666666666667,1.5,3,1818,0.786636553797251,1.92721749231682,0.113157634851185,0.937390154004216,0.472003457783255,28.7232118902753,1.16460102346245,29.4220184338863,1.17182772059817,1.27314948152526,1.0167407430795,1.35536594044075,-0.698806543611084,-0.385191166800916,0.654068010791562,-0.90358310822832,-0.417975786436539
1,19,19,26.5163917189489,1.11683654785156,1.33333333333333,1.5,1,19,2.10494655025813,0.925591302781593,1.64950307979969,1.01103119001136,0.71102015187007,33.286669466163,1.25532424694028,32.6114454118782,1.60286133549794,1.23926258148027,1.45737397492367,1.45247789215127,0.67522405428479,0.502085214760183,-0.313671278698679,0.192129104876018,-0.441446702139908
1,19,19,26.5163917189489,1.11683654785156,1.33333333333333,1.5,2,919,1.04677031805477,1.82392138276601,1.50043485246625,2.07268149778669,0.682736923920856,33.0507474470002,1.24642703265625,32.6114454118782,1.60286133549794,1.23926258148027,1.45737397492367,1.45247789215127,0.439302035122061,-0.556091017443179,0.58465880128574,0.0430608775425783,0.620203605635426
1,19,19,26.5163917189489,1.11683654785156,1.33333333333333,1.5,3,1819,1.65686713818094,0.968275058893211,1.22218399250508,1.27372098865575,0.00576842805249851,31.4969193224713,1.18782825568093,32.6114454118782,1.60286133549794,1.23926258148027,1.45737397492367,1.45247789215127,-1.11452608940686,0.0540058026829962,-0.270987522587061,-0.235189982418596,-0.178756903495518
1,20,20,28.4320212316403,1.113525390625,1.35,1.5,1,20,1.30292612652974,1.60862440661662,1.76824899703751,1.50143383457553,0.162779629477487,34.869658629606,1.22642208042535,34.772291812775,1.50058257367911,1.56074812812548,1.8114078067154,1.58125585301823,0.0973668168309914,-0.197656447149371,0.0478762784911422,-0.0431588096778859,-0.079822018442701
1,20,20,28.4320212316403,1.113525390625,1.35,1.5,2,920,2.19952347796146,2.41325714826276,1.88464394446344,1.37436945017331,-0.844933357572172,36.1211761809039,1.27043996930851,34.772291812775,1.50058257367911,1.56074812812548,1.8114078067154,1.58125585301823,1.34888436812886,0.698940904282347,0.852509020137286,0.0732361377480439,-0.206886402844924
1,20,20,28.4320212316403,1.113525390625,1.35,1.5,3,1820,0.999298116546139,0.660362829497049,1.78133047864524,1.86796427430586,0.217790032808154,33.3260406278152,1.17213054802902,34.772291812775,1.50058257367911,1.56074812812548,1.8114078067154,1.58125585301823,-1.44625118495986,-0.501284457132975,-0.900385298628428,-0.0300773280701583,0.286708421287625
1,21,21,30.4125812241143,1.10926818847656,1.36666666666667,1.5,1,21,2.16219050233218,1.30490266730942,2.8094901562343,1.70601266557658,-0.448075603000515,38.3605569757847,1.26133841429311,36.5223797408288,1.52614580039976,1.24221359700143,1.74969554242763,1.40209613875663,1.83817723495585,0.636044701932418,0.0626890703079939,1.05979461380667,0.30391652681995
1,21,21,30.4125812241143,1.10926818847656,1.36666666666667,1.5,2,921,1.24965726886662,1.00831007687015,1.2340948031853,1.45316094676897,0.542806949809373,35.5707592052764,1.16960671450906,36.5223797408288,1.52614580039976,1.24221359700143,1.74969554242763,1.40209613875663,-0.951620535552436,-0.276488531533149,-0.23390352013128,-0.515600739242331,0.0510648080123379
1,21,21,30.4125812241143,1.10926818847656,1.36666666666667,1.5,3,1821,1.1665896300005,1.41342804682472,1.2055016678633,1.04711480392435,0.189243552622867,35.6358230414254,1.17174608688491,36.5223797408288,1.52614580039976,1.24221359700143,1.74969554242763,1.40209613875663,-0.886556699403421,-0.359556170399269,0.171214449823286,-0.544193874564334,-0.354981334832288
1,22,22,32.4602725223537,1.10406494140625,1.38333333333333,1.5,1,22,1.61826880820672,2.41918854967198,1.81361712047445,2.47846322396644,0.0570240210202028,40.3709402413774,1.24370305928812,38.7339504305655,1.24103400247366,1.6810065266956,1.63241710243538,2.12962399069757,1.63698981081189,0.37723480573306,0.738182022976373,0.181200018039071,0.348839233268868
1,22,22,32.4602725223537,1.10406494140625,1.38333333333333,1.5,2,922,1.5309423425663,1.19859939415901,1.85776944780302,1.23149775451277,-0.141955634223882,38.4532933228294,1.18462632426603,38.7339504305655,1.24103400247366,1.6810065266956,1.63241710243538,2.12962399069757,-0.280657107736111,0.289908340092649,-0.482407132536599,0.225352345367643,-0.898126236184803
1,22,22,32.4602725223537,1.10406494140625,1.38333333333333,1.5,3,1822,0.573890856647948,1.42523163625583,1.22586473902866,2.67891099361351,0.473364891420595,37.3776177274897,1.15148810601481,38.7339504305655,1.24103400247366,1.6810065266956,1.63241710243538,2.12962399069757,-1.35633270307578,-0.667143145825708,-0.255774890439773,-0.406552363406715,0.549287002915935
1,23,23,34.5773705495876,1.09791564941406,1.4,1.5,1,23,1.52882713664976,1.83834091025804,1.26770949791349,0.857978188691196,0.131521138050895,40.8626564474467,1.18177454786058,40.3091914461667,1.55711721485289,1.75897648990054,1.36428443619393,1.08999714275028,0.553465001279925,-0.028290078203131,0.0793644203574977,-0.0965749382804357,-0.232018954059089
1,23,23,34.5773705495876,1.09791564941406,1.4,1.5,2,923,1.6763379860854,1.561110590976,1.26531051406866,1.38950916707921,-0.997416150936478,39.503952705751,1.14247995373443,40.3091914461667,1.55711721485289,1.75897648990054,1.36428443619393,1.08999714275028,-0.805238740415795,0.119220771232501,-0.197865898924539,-0.0989739221252643,0.299512024328924
1,23,23,34.5773705495876,1.09791564941406,1.4,1.5,3,1823,1.46618652182352,1.87747796846758,1.55983329659963,1.02250407248045,-0.594373592309079,40.5609651853026,1.17304944073564,40.3091914461667,1.55711721485289,1.75897648990054,1.36428443619393,1.08999714275028,0.251773739135864,-0.0909306930293705,0.118501478567041,0.1955488604057,-0.0674930702698342
1,24,24,36.766227854774,1.0908203125,1.41666666666667,1.5,1,24,1.84930420464931,0.99136132298088,2.29839594744325,2.22875474011883,0.974788286360172,44.6102971936118,1.21334985383384,44.4241667014101,1.58240367009377,1.55386481266772,2.33060610224223,2.11580540105301,0.186130492201706,0.266900534555533,-0.562503489686842,-0.0322101547989759,0.112949339065817
1,24,24,36.766227854774,1.0908203125,1.41666666666667,1.5,2,924,0.960509256937663,1.4164533768187,2.5805334663758,2.69718580103194,-0.288439191938821,43.4029741540373,1.18051202656629,44.4241667014101,1.58240367009377,1.55386481266772,2.33060610224223,2.11580540105301,-1.0211925473728,-0.621894413156111,-0.137411435849027,0.249927364133572,0.581380399978928
1,24,24,36.766227854774,1.0908203125,1.41666666666667,1.5,3,1824,1.93739754869435,2.25377973820359,2.11288889290763,1.42147566200827,0.0174603338204297,45.2592287565812,1.23100006166949,44.4241667014101,1.58240367009377,1.55386481266772,2.33060610224223,2.11580540105301,0.8350620551711,0.354993878600578,0.699914925535869,-0.217717209334596,-0.694329739044744
1,25,25,39.0292767267848,1.08277893066406,1.43333333333333,1.5,1,25,2.82284752693813,2.228305941846,2.06998623116845,1.47540263051928,0.757702729814064,49.1423838133098,1.25911592360062,47.1287419979349,2.17663120371089,1.69156122323152,1.89653529933425,1.43136107544673,2.0136418153749,0.646216323227244,0.53674471861448,0.173450931834195,0.0440415550725537
1,25,25,39.0292767267848,1.08277893066406,1.43333333333333,1.5,2,925,2.19978481121676,1.58066360836033,1.85675394279858,1.37179313101616,0.974989317002181,47.4368954422149,1.21541825574391,47.1287419979349,2.17663120371089,1.69156122323152,1.89653529933425,1.43136107544673,0.308153444279995,0.0231536075058667,-0.110897614871189,-0.0397813565356675,-0.0595679444305728
1,25,25,39.0292767267848,1.08277893066406,1.43333333333333,1.5,3,1825,1.50726127297778,1.26571411948823,1.76286572403572,1.44688746480475,-0.312849561877658,44.80694673828,1.14803425776861,47.1287419979349,2.17663120371089,1.69156122323152,1.89653529933425,1.43136107544673,-2.3217952596549,-0.66936993073311,-0.425847103743291,-0.133669575298528,0.0155263893580193
1,26,26,41.369031897199,1.07379150390625,1.45,1.5,1,26,1.51486451520694,3.2074142962103,2.48779435315995,2.47148338091647,0.123725316392319,51.5018481188345,1.24493723340723,49.803019806196,2.1276799457944,2.05428741588006,2.10118973141564,1.99668402659241,1.69882831263851,-0.612815430587461,1.15312688033024,0.386604621744304,0.474799354324066
1,26,26,41.369031897199,1.07379150390625,1.45,1.5,2,926,2.34701658446504,1.71725187372477,1.43816688060123,1.3579624899077,0.504708686879895,49.0412125898073,1.18545710017274,49.803019806196,2.1276799457944,2.05428741588006,2.10118973141564,1.99668402659241,-0.76180721638864,0.219336638670639,-0.337035542155287,-0.663022850814407,-0.638721536684711
